player_id,player_name,team_id,team_abbreviation,team_name,position,jersey,height,weight
1629634,Brandon Clarke,1610612763,MEM,Memphis Grizzlies,F,15,6-8,215
1641765,Olivier-Maxence Prosper,1610612763,MEM,Memphis Grizzlies,F,18,6-7,230
1642907,Cedric Coward,1610612763,MEM,Memphis Grizzlies,G,23,6-5,206
1642285,Cam Spencer,1610612763,MEM,Memphis Grizzlies,G,24,6-3,205
1629111,Jock Landale,1610612763,MEM,Memphis Grizzlies,C,31,6-11,255
1641713,GG Jackson,1610612763,MEM,Memphis Grizzlies,F,45,6-9,210
1629723,John Konchar,1610612763,MEM,Memphis Grizzlies,G,46,6-5,210
1641731,Bilal Coulibaly,1610612764,WAS,Washington Wizards,G,0,6-7,195
1641774,Tristan Vukcevic,1610612764,WAS,Washington Wizards,F,00,7-0,220
1641715,Cam Whitmore,1610612764,WAS,Washington Wizards,F,1,6-6,230
1629027,Trae Young,1610612764,WAS,Washington Wizards,G,3,6-2,164
1642358,AJ Johnson,1610612764,WAS,Washington Wizards,G,4,6-5,160
1642364,Jamir Watkins,1610612764,WAS,Washington Wizards,F,5,6-6,210
1642267,Bub Carrington,1610612764,WAS,Washington Wizards,G,7,6-4,190
1627746,Skal Labissiere,1610612764,WAS,Washington Wizards,F-C,7,6-10,235
1631103,Malaki Branham,1610612764,WAS,Washington Wizards,F,8,6-4,180
1630551,Justin Champagnie,1610612764,WAS,Washington Wizards,G-F,9,6-6,206
1642848,Tre Johnson,1610612764,WAS,Washington Wizards,G,12,6-5,190
1630536,Sharife Cooper,1610612764,WAS,Washington Wizards,G,13,6-0,176
1630264,Anthony Gill,1610612764,WAS,Washington Wizards,F,16,6-7,230
1642273,Kyshawn George,1610612764,WAS,Washington Wizards,F,18,6-8,200
1642259,Alex Sarr,1610612764,WAS,Washington Wizards,C,20,7-0,205
203114,Khris Middleton,1610612764,WAS,Washington Wizards,F,22,6-7,222
1642860,Will Riley,1610612764,WAS,Washington Wizards,F,27,6-9,180
1628963,Marvin Bagley III,1610612764,WAS,Washington Wizards,F,35,6-10,235
1631105,Jalen Duren,1610612765,DET,Detroit Pistons,C,0,6-10,250
1630595,Cade Cunningham,1610612765,DET,Detroit Pistons,G,2,6-6,220
1642403,Isaac Jones,1610612765,DET,Detroit Pistons,F,3,6-8,245
1641842,Ronald Holland II,1610612765,DET,Detroit Pistons,F,5,6-8,206
1630194,Paul Reed,1610612765,DET,Detroit Pistons,F,7,6-9,210
1627747,Caris LeVert,1610612765,DET,Detroit Pistons,G,8,6-7,205
1631111,Wendell Moore Jr.,1610612765,DET,Detroit Pistons,G,9,6-5,215
1641709,Ausar Thompson,1610612765,DET,Detroit Pistons,G-F,9,6-7,205
202699,Tobias Harris,1610612765,DET,Detroit Pistons,F,12,6-8,226
1642404,Chaz Lanier,1610612765,DET,Detroit Pistons,G,20,6-3,206
1631093,Jaden Ivey,1610612765,DET,Detroit Pistons,G,23,6-3,195
1642450,Daniss Jenkins,1610612765,DET,Detroit Pistons,G,24,6-4,165
1631204,Marcus Sasser,1610612765,DET,Detroit Pistons,G,25,6-1,195
1630191,Isaiah Stewart,1610612765,DET,Detroit Pistons,F-C,28,6-8,250
1629750,Javonte Green,1610612765,DET,Detroit Pistons,G,31,6-5,205
1641752,Bobi Klintman,1610612765,DET,Detroit Pistons,F,34,6-9,225
1642449,Tolu Smith,1610612765,DET,Detroit Pistons,F,35,6-11,
1629130,Duncan Robinson,1610612765,DET,Detroit Pistons,F,55,6-7,215
1628970,Miles Bridges,1610612766,CHA,Charlotte Hornets,F,0,6-7,225
1630163,LaMelo Ball,1610612766,CHA,Charlotte Hornets,G,1,6-7,180
1629684,Grant Williams,1610612766,CHA,Charlotte Hornets,F,2,6-7,236
1642883,Sion James,1610612766,CHA,Charlotte Hornets,G,4,6-5,220
1642851,Kon Knueppel,1610612766,CHA,Charlotte Hornets,G-F,7,6-6,215
1629012,Collin Sexton,1610612766,CHA,Charlotte Hornets,G,8,6-3,190
1630182,Josh Green,1610612766,CHA,Charlotte Hornets,G,10,6-6,200
1641750,Ryan Kalkbrenner,1610612766,CHA,Charlotte Hornets,C,11,7-1,256
1641810,Antonio Reeves,1610612766,CHA,Charlotte Hornets,G,12,6-5,205
1631217,Moussa Diabaté,1610612766,CHA,Charlotte Hornets,F,14,6-10,210
1641790,PJ Hall,1610612766,CHA,Charlotte Hornets,C,16,6-8,245
1626192,Pat Connaughton,1610612766,CHA,Charlotte Hornets,G,21,6-5,209
203486,Mason Plumlee,1610612766,CHA,Charlotte Hornets,F-C,22,7-0,254
1630544,Tre Mann,1610612766,CHA,Charlotte Hornets,G,23,6-4,178
1641706,Brandon Miller,1610612766,CHA,Charlotte Hornets,F,24,6-7,200
1642354,KJ Simpson,1610612766,CHA,Charlotte Hornets,G,25,6-2,189
1642275,Tidjane Salaün,1610612766,CHA,Charlotte Hornets,F,31,6-10,207
1642862,Liam McNeeley,1610612766,CHA,Charlotte Hornets,F,33,6-7,210
